#
#
#
#
#
#
#
#
#
#
#
#
#
1260	9.530001	5.839	7.021001	9.902	6.8459997	5.7840004
1270	9.523001	5.703	7.1780005	9.742001	6.9070005	6.0620003
1280	9.655001	5.8560004	7.1740007	9.81	7.0730004	6.117
1290	9.185	6.0680003	7.1130004	9.862	6.643	5.7430005
1300	9.101001	6.15	7.167001	9.856001	6.6990004	5.853
1310	9.203	5.9900002	7.1610003	9.887	6.7419996	5.8650002
1320	9.4210005	6.1140003	7.3300004	9.666	6.683	5.8290005
1330	9.463	6.3300004	7.422	9.608001	6.843001	5.8580003
1340	9.461	6.3570004	7.116	9.484	7.1240005	5.6510005
1350	9.682	6.341	7.0950003	9.651	7.2600007	5.754
1360	9.817	6.5340004	7.1340003	9.667001	7.1920004	5.6510005
1370	9.835	6.711	7.047	9.558001	7.2820005	5.5590005
1380	9.787001	6.6330004	7.1980004	9.543	6.7960005	5.65
1390	9.749001	6.6730003	7.347	9.426001	6.9059997	5.7780004
1400	9.837001	6.5270004	7.3740005	9.3220005	6.8599997	5.8840003
1410	9.686001	6.3840003	7.2669997	9.547001	7.033	5.7650003
1420	9.8550005	6.512	7.1310005	9.425	7.1910005	5.7170005
1430	10.032001	6.5360003	7.123	9.343	7.292001	5.8500004
1440	9.824	6.142	7.005	9.624001	7.234	5.8230004
1450	9.991	5.906	7.0660005	9.465	7.2060003	6.1770005
1460	9.943001	6.0090003	7.058	9.703	7.3410006	6.1650004
1470	9.846001	5.8190002	7.072	9.647	7.2450004	6.3040004
1480	9.952001	5.7580004	7.0730004	9.898001	7.343001	6.618001
1490	9.987	5.8560004	6.9520006	9.939	7.468001	6.696
1500	9.839001	5.9760003	6.6570005	10.012	7.5450006	6.8880005
1510	9.799001	5.9040003	6.5200005	9.919001	7.4900002	6.9210005
1520	9.940001	5.997	6.386	9.818001	7.5490007	6.804
1530	10.002001	6.183	6.091	9.707001	7.690001	6.7139997
1540	9.775001	6.410001	6.0980005	9.918	7.9560003	6.639001
1550	9.813001	6.287	6.071	9.986	7.829001	6.609
1560	9.536	6.2920003	6.0820003	10.071	7.690001	6.732001
1570	9.81	6.3550005	6.202	10.148001	7.8650002	6.7120004
1580	9.641001	6.5800004	5.8580003	10.184	7.864	6.6940002
1590	9.725	6.500001	5.5930004	10.243	7.6630006	6.651
1600	9.623	6.6730003	5.5660005	10.235001	7.7050004	6.660001
1610	9.583	6.5390005	5.4300003	10.092	7.679	6.4040003
1620	9.482	6.17	5.6840005	10.129001	7.4950004	6.440001
1630	9.791	6.056	5.466	10.178	7.2209997	6.5169997
1640	9.765	6.018	5.5270004	10.029	7.243001	6.5490007
1650	9.767	5.861	5.655	9.811001	7.253	6.5520005
1660	9.38	5.8350005	5.8360004	9.9210005	7.1740007	6.5980005
1670	9.326	5.854	5.9890003	10.0460005	7.121001	6.7400002
1680	9.321	5.992	5.9290004	10.189	7.0520005	6.8630004
1690	9.363001	5.9800005	5.7850003	10.255	7.011	6.676
1700	9.084001	6.1520004	5.8820004	10.282001	6.915	6.704001
1710	9.400001	6.1150002	5.9870005	10.377001	7.2230005	6.7190003
1720	9.455001	6.1320004	5.676	10.397	6.993001	6.676
1730	9.56	6.1650004	5.6590004	10.456	7.1870003	6.644
1740	9.852	6.2230005	5.6600003	10.2300005	7.3459997	6.818
1750	10.043	6.4140005	5.254	10.407001	6.886	6.811
1760	10.02	6.2570004	5.1990004	10.3550005	6.9600005	6.651
1770	10.034	6.3230004	5.354	10.222	6.926	6.873
1780	9.691	6.1600003	5.848	10.1310005	7.204001	7.0230002
1790	9.872001	6.045	5.762	10.0060005	7.2090006	6.9380007
1800	10.111	6.0680003	5.5730004	10.155001	7.257001	6.7170005
1810	10.148001	6.0400004	5.4610004	10.021001	7.004	6.7840004
1820	10.066001	6.005	5.3960004	9.698001	6.8300004	6.7660003
1830	9.999001	6.0330005	5.525	9.68	6.9639997	6.829001
1840	9.867001	5.9620004	5.4300003	9.6710005	7.0270004	6.6570005
1850	9.604	6.031	5.269	9.911	6.9800005	6.5690002
1860	9.924001	6.327	4.9080005	9.646001	6.8560004	6.4310007
1870	9.564	6.254	5.1580005	9.842	6.9490004	6.6029997
1880	9.519	6.4590006	5.2850003	9.889001	7.1540003	6.727
1890	9.4210005	6.4210005	5.288	9.935	7.0450006	6.6840005
1900	9.4210005	6.354	5.1930003	9.833	7.121001	6.5940003
1910	9.485001	6.418	5.2500005	9.736	7.326	6.597
1920	9.597	6.339	5.2770004	9.865001	7.003	6.743001
1930	9.302	6.0790005	5.1400003	9.791	6.676	6.5959997
1940	9.552	6.0720005	5.1460004	9.842	6.979001	6.4740005
1950	9.571	5.977	5.135	9.735001	6.9690003	6.422
1960	9.583	6.0600004	5.3180003	9.801001	7.0620003	6.5770006
1970	9.496	5.9210005	5.5990005	9.986	7.139001	6.5410004
1980	9.442	6.104	5.5920005	10.015	7.2370005	6.609
1990	9.346001	6.1470003	5.6120005	9.826	7.254	6.646001
2000	8.929001	6.15	6.2400002	9.989	7.2700005	6.7
2010	8.882	6.2050004	6.0550003	10.112	7.1	6.6350007
2020	9.126	6.1650004	5.7300005	9.973001	7.211	6.6350007
2030	9.116	6.1140003	5.6250005	10.1380005	7.0590005	6.5230002
2040	9.077001	6.1450005	5.747	10.101001	7.1029997	6.5770006
2050	9.034	6.057	5.7050004	9.923	7.182	6.5020003
2060	8.981001	6.0260005	5.768	9.574	7.3740005	6.514001
2070	8.892	6.1390004	5.782	9.928	7.0889997	6.6559997
2080	9.015	6.102	5.815	9.955001	7.2720003	6.4639997
2090	8.993	6.2060003	5.918	9.784	7.468001	6.6150002
2100	9.163	5.9480004	5.9560003	9.558001	7.373	6.643
2110	8.893001	6.168	5.952	9.434	7.5360003	6.7170005
2120	9.374001	6.116	6.201	9.577001	7.6350007	6.8490005
2130	9.819	6.104	6.4490004	9.6050005	7.6559997	6.9200006
2140	9.780001	6.0080004	6.4280005	10.043	7.607001	6.7490005
2150	9.3880005	6.169	6.28	9.892	7.643	6.7809997
2160	9.909	6.176	6.275	9.973001	7.668	6.7160006
2170	10.043	6.1770005	6.2440004	10.067	7.753	6.771001
2180	10.083	6.1520004	6.275	9.852	7.6770005	6.6330004
2190	9.875	6.2240005	6.5700006	10.033001	7.8050003	6.477
2200	9.578	6.1390004	6.5840006	9.815001	7.7580004	6.6640005
2210	9.475	6.229	6.6540003	9.635	7.8350005	6.757001
2220	9.615001	6.2760005	6.5670004	9.308001	7.8410006	6.8900003
2230	10.045	6.374	6.623	9.325001	7.8190002	6.915
2240	9.935	6.475	6.933	9.483001	8.067	6.9020004
2250	9.96	6.484	6.7200003	9.675	8.104	6.9919996
2260	9.804001	6.6850004	6.958	10.023001	8.295	6.864
2270	10.023001	6.614	7.107001	10.113001	8.1710005	6.6099997
2280	9.906	6.4110003	7.043	10.321	7.903001	6.6200004
2290	10.123	6.2770004	6.7990007	10.370001	7.8170004	6.7
2300	10.162001	6.486001	6.9480004	10.298	7.9940004	6.393
2310	10.193001	6.287	6.968001	10.179001	7.743001	6.281
2320	9.987	6.2440004	7.0840006	10.114	7.482001	6.0690002
2330	10.027	6.3250003	7.042001	10.126	7.2960005	5.7520003
2340	10.1640005	6.419	7.0410004	9.967	7.2510004	5.6850004
2350	10.119	6.3570004	7.0490007	9.938001	7.408	5.8420005
2360	10.073001	6.514001	7.0959997	9.946	7.521001	5.84
2370	9.908001	6.5230002	6.982001	9.998	7.5810003	5.701
2380	10.073001	6.4630003	6.8420005	10.012	7.6800003	5.7830005
2390	10.074	6.3710003	6.8950005	10.052	7.493001	5.695
2400	10.005	6.518	6.8389997	9.832001	7.747	5.7780004
2410	9.751	6.4700003	6.7990007	9.841001	7.9420004	6.0810003
2420	9.652	6.4090004	6.715	9.874001	7.7790003	5.827
2430	9.733001	6.5810003	6.7450004	10.055	7.7330003	5.6200004
2440	9.902	6.4059997	6.6240005	9.732	7.9240007	6.05
2450	9.837001	6.5270004	6.686	9.81	7.9110003	5.734
2460	9.887	6.8100004	6.8900003	9.923	8.221001	6.076
2470	9.92	6.753	6.875001	9.870001	8.265	6.227
2480	9.923	7.1419997	7.1840005	9.719001	8.255	6.0140004
2490	9.894	7.1350007	6.9620004	10.036	8.382	5.9140005
2500	9.505	6.993001	6.8910003	10.082001	8.101001	5.815
2510	9.320001	6.896001	6.9340005	10.074	8.062	6.012
2520	9.512	6.9230003	7.2330003	10.038	7.7310004	5.9
2530	9.852	6.872	7.2980003	10.063001	7.593001	5.8380003
2540	9.779	6.958	7.3270006	9.949	7.747	5.893
2550	9.868	7.1960006	7.417001	10.026	7.783	5.9220004
2560	9.790001	7.568	7.408	10.036	7.7090006	5.828
2570	10.108001	7.2400002	7.311	9.861	7.747	5.8100004
2580	10.1640005	7.364	7.0080004	9.990001	7.8170004	5.453
2590	10.139001	7.4550004	7.064	10.031	7.926001	5.4890003
2600	10.063001	7.5320005	7.1920004	10.092	7.7030005	5.5860004
2610	10.01	7.5690002	7.1310005	10.118	8.044001	5.583
2620	9.963	7.5340004	7.1099997	9.958	8.113	5.571
2630	10.2960005	7.544	7.1310005	9.997001	8.154	5.6250005
2640	10.376	7.6630006	7.1120005	10.234	8.157001	5.6060004
2650	10.139001	7.5080004	7.0490007	10.3	7.9560003	5.4880004
2660	10.2560005	7.468001	6.9760003	10.21	8.158	5.484
2670	10.269	7.4940004	6.993001	10.103001	8.339001	5.589
2680	10.069	7.482001	7.0130005	10.249001	8.292001	5.657
2690	10.228001	7.4130006	6.9340005	10.147	8.257	5.5600004
2700	10.218	7.261	6.8310003	10.228001	8.369	5.6130004
2710	10.004001	7.250001	6.771001	10.117001	8.482	5.6920004
2720	10.135	7.4480004	6.957	10.067	8.592	5.808
2730	10.062	7.371001	6.894	10.1050005	8.468	5.701
2740	10.181001	7.2950006	6.9880004	10.134001	8.096001	5.5030003
2750	9.975	7.183	6.793	10.126	8.299001	5.5550003
2760	9.704	7.2730002	6.778001	10.184	8.153001	5.472
2770	9.856001	7.271001	6.9	10.229	8.219001	5.602
2780	9.852	7.3670006	6.9300003	10.183001	8.036	5.5200005
2790	9.797001	7.5160003	7.1200004	10.030001	8.275001	5.702
2800	10.05	7.308	7.1630006	9.9470005	8.34	5.912
2810	10.179001	7.5200005	7.129	9.696	8.55	5.9290004
2820	10.246	7.561	7.261	9.454	8.219001	6.005
2830	10.203	7.5160003	7.0990005	9.307	8.238	5.986
2840	10.097	7.373	7.1340003	9.316	8.012	5.859
2850	10.167001	7.1310005	7.1850004	9.543	7.998	5.9760003
2860	10.143001	6.8230004	7.1559997	9.497001	7.9130006	6.1390004
2870	10.228001	7.037	7.222	9.603001	8.061001	6.077
2880	10.319	7.061	7.1710005	9.425	8.083	6.2110004
2890	10.0720005	7.0700006	7.3020005	9.512	8.179001	6.2070003
2900	10.023001	6.747	7.276	9.632001	7.936	6.182
2910	10.089001	6.667001	7.2240005	9.425	7.925	6.373
2920	10.247001	6.512	6.9700003	9.549001	7.7860003	6.1870003
2930	10.258	6.597	7.0010004	9.621	7.764001	6.0260005
2940	10.172001	6.5530005	7.1310005	9.723001	7.59	5.9470005
2950	10.330001	6.4740005	7.042001	9.51	7.4420004	6.0060005
2960	10.203	6.683	7.1980004	9.494	7.2730002	5.8230004
2970	10.337001	6.975	7.136	9.410001	7.0340004	5.7580004
2980	10.331	7.218001	7.0460005	9.409	7.1840005	5.675
2990	10.281	7.507001	7.2420006	9.397	7.3420005	5.8650002
3000	10.2560005	6.9520006	7.136	9.530001	7.807	5.9290004
3010	10.190001	7.253	7.0340004	9.5	7.9280005	5.774
3020	10.443001	7.366	6.997	9.399	8.016001	5.977
3030	10.426001	7.225	7.0100007	9.473001	8.155001	6.0410004
3040	10.437	7.0380006	6.84	9.274	7.975	6.1990004
3050	10.473001	6.8910003	6.7700005	9.196	7.926001	6.557
3060	10.533001	6.9810004	6.6740007	9.1380005	7.8700004	6.725
3070	10.537001	7.0390005	6.557	9.148001	7.9059997	6.6710005
3080	10.641001	7.051	6.575	9.370001	8.017	6.825
3090	10.349001	7.0600004	6.5590005	9.015	7.85	7.082
3100	10.436001	7.065001	6.818	8.998	7.878	6.957
3110	10.481001	6.7510004	6.922	9.298	7.7860003	6.984
3120	10.5460005	6.689	6.5220003	9.594001	7.998	6.908
3130	10.514001	6.195	6.646001	9.987	7.711	7.003
3140	10.503	6.3760004	6.558	9.587001	7.6540003	7.0090003
3150	10.345	6.5520005	6.5480003	9.269	7.7400002	6.9639997
3160	10.423	6.8200006	6.429	9.508	8.1050005	6.8650002
3170	10.080001	6.8240004	6.3320003	9.481001	8.133	7.0620003
3180	10.125001	6.9709997	6.5980005	9.47	8.286	7.2050004
3190	10.223001	6.8270006	6.857001	9.4800005	8.241	6.9690003
3200	10.109	6.6520004	6.843001	9.278001	8.016001	7.182
3210	9.926001	6.582	6.9230003	9.146001	8.025001	7.0100007
3220	9.875	6.623	6.5950003	9.184	8.0130005	7.0520005
3230	9.988001	6.7880006	6.3650002	9.294001	7.940001	7.2170005
3240	9.785001	6.893	6.1530004	9.369	8.145	7.1260004
3250	9.994	6.6310005	6.143	9.812	7.9440002	7.1190004
3260	10.058001	6.59	5.853	9.824	7.7240005	6.9950004
3270	9.931001	6.551	5.8950005	10.103001	7.771001	6.9670005
3280	9.771001	6.543	5.9940004	10.1050005	7.8410006	6.9590006
3290	9.775001	6.426	6.1980004	9.948001	7.711	7.225
3300	9.489	6.3040004	6.4230003	9.906	7.660001	7.239
3310	9.242001	6.1270003	6.533	10.037001	7.451	7.093001
3320	9.301001	6.221	6.326	10.009001	7.493001	7.0550003
3330	9.249001	6.0340004	6.7380004	9.953	7.479001	7.104001
3340	9.068001	6.05	6.8389997	9.938001	7.3900003	7.1780005
3350	9.052	5.977	6.8480005	9.884001	7.3770003	7.1660004
3360	9.177	5.938	6.6640005	9.781	7.389001	7.218001
3370	9.348001	6.097	6.4310007	9.968	7.3510003	7.1950006
3380	9.481001	6.163	6.4130006	9.941001	7.5230002	7.2170005
3390	9.718	6.2070003	6.0260005	10.069	7.232001	7.2669997
3400	9.461	6.2460003	6.1850004	9.946	7.394	7.247
3410	9.545	6.2200003	6.1260004	9.780001	7.433	7.2370005
3420	9.752001	6.1580005	6.043	9.509001	7.285001	7.2440004
3430	9.687	6.366	5.913	9.426001	7.0590005	7.3410006
3440	9.728001	6.339	5.866	9.280001	6.9160004	7.1980004
3450	9.508	6.557	5.5360003	9.399	6.889001	7.097
3460	9.649	6.8560004	5.563	8.992001	7.1400003	7.0320005
3470	9.674001	7.2349997	5.7070003	8.830001	7.269	7.114
3480	9.619	7.104001	5.6070004	9.047001	7.250001	7.1590004
3490	9.688001	7.2230005	5.636	9.304001	7.4020004	7.2300005
3500	9.436001	6.8410006	5.669	9.335	7.033	7.287
3510	9.315001	6.922	5.6410003	9.393001	7.1740007	7.292001
3520	9.606001	7.2860003	5.655	9.689	7.4560003	7.2980003
3530	9.714001	7.468001	5.7720003	9.494	7.8810005	7.352
3540	9.626	7.3620005	5.8710003	9.6970005	8.038	7.352
3550	9.579	7.128	5.723	9.518001	7.8760004	7.1960006
3560	9.454	6.889001	5.8310003	9.712001	7.707	7.243001
3570	9.67	6.984	5.8430004	9.39	7.621001	7.3170004
3580	9.5720005	7.043	5.5680003	9.475	7.3350005	7.215
3590	9.2960005	7.007001	5.841	9.481001	7.2330003	7.461
3600	9.159	7.169	5.6660004	9.536	7.667001	7.1990004
3610	9.045	7.1960006	5.7500005	9.343	7.943	7.1850004
3620	8.963	7.307	5.6080003	9.011001	8.139	7.0360003
3630	9.194	7.3599997	5.5590005	8.943001	8.162001	6.9410005
3640	9.146001	7.1980004	5.5000005	8.918	8.081	6.8620005
3650	9.320001	7.107001	5.644	9.1	8.106	6.912
3660	9.1640005	7.3700004	5.6920004	9.038	8.204	7.093001
3670	9.5	7.4070005	5.696	9.092	8.021	7.1540003
3680	9.404	7.293	5.551	9.037001	7.961	6.9990005
3690	9.51	7.2820005	5.5030003	9.257	7.8850007	7.0010004
3700	9.278001	7.2050004	5.5200005	8.998	7.9410005	6.986001
3710	9.527	6.901	5.8250003	9.275001	7.958	7.0590005
3720	9.323001	6.9410005	5.7370005	9.111	7.8200006	7.042001
3730	9.358001	6.915	5.806	9.139001	7.7240005	7.183
3740	9.284	6.829001	5.631	9.284	7.801001	6.968001
3750	9.025001	6.7230005	5.9800005	9.299001	7.9870005	6.9630003
3760	8.925	6.8919997	5.972	9.074	8.031	7.0810003
3770	9.1	6.833	5.8910003	9.264001	7.8450003	7.1810007
3780	9.047001	6.78	5.9420004	9.512	7.8020005	7.132001
3790	9.211	6.732001	5.951	9.353001	7.8550005	7.1480002
3800	9.120001	6.7090006	6.136	9.562	7.807	7.247
3810	9.199	6.8060007	6.0200005	9.683001	7.6470003	7.3480005
3820	9.0	6.5810003	6.0730004	9.451	7.6120005	7.248
3830	8.871	6.8850007	6.155	9.565001	7.8380003	7.2860003
3840	8.954	6.804	6.1930003	9.639001	7.764001	7.364
3850	8.945001	6.6169996	6.175	9.151	7.762	7.3580003
3860	8.761001	6.453	6.2370005	9.017	7.832	7.076
3870	8.917001	6.3700004	6.3490005	9.287001	7.7139997	7.1240005
3880	8.6970005	6.295	6.497	9.196	7.794	7.0270004
3890	8.737	6.3110003	6.5360003	9.229	7.7450004	7.1590004
3900	8.596001	6.249	6.4670005	9.174001	7.5550003	7.2090006
3910	8.267	6.4	6.3750005	9.241	7.451	7.1990004
3920	8.117001	6.4420004	6.701	9.342	7.3440003	7.2260003
3930	8.375	6.3750005	7.012	9.746	7.246001	7.2890005
3940	8.612	6.4350004	6.7400002	9.949	7.1490006	7.3770003
3950	8.601001	6.707	7.082	10.156	7.1880007	7.269
3960	8.624001	6.8170004	7.042001	10.224001	6.8020005	7.262
3970	8.624001	6.775	7.2090006	10.176001	7.0150003	6.825
3980	8.642	6.6780005	7.379	10.116	7.0620003	6.7990007
3990	8.601001	6.6710005	7.5090003	10.026	7.0950003	6.8510003
4000	8.601001	6.7510004	7.551001	10.058001	6.947	6.8350005
4010	8.771001	6.505	7.6780005	10.012	7.0590005	6.7230005
4020	8.859	6.7820005	7.572	10.133	7.2030005	6.693
4030	8.938001	6.8170004	7.7230005	10.113001	7.201	6.7
4040	8.759001	7.368001	7.6610003	10.042001	7.5100007	6.6380005
4050	8.794001	7.3630004	7.886	10.022	7.3300004	6.8170004
4060	8.844001	7.403001	7.693	10.077001	7.293	6.5620003
4070	8.883	7.3380003	7.6270003	10.162001	7.419	6.622
4080	8.797001	7.59	7.561	10.252001	7.479001	6.8380003
4090	9.129001	7.9210005	7.7160006	10.126	7.215	6.676
4100	8.872001	7.847001	7.4040003	10.074	7.047	6.614
4110	9.126	7.5060005	7.3450003	10.110001	7.0309997	6.2300005
4120	8.714001	7.5200005	7.3450003	10.135	7.215	6.526
4130	8.601001	7.2720003	7.1700006	10.067	7.4990005	6.4830003
4140	8.586	7.018	7.2740006	10.007001	7.3980002	6.53
4150	8.684	7.373	7.314	10.163	7.4340005	6.6660004
4160	8.781	7.3910003	7.297	10.086	7.6190004	6.3190002
4170	8.761001	7.5560007	7.253	10.012	7.5920005	6.188
4180	8.967	7.190001	7.2300005	9.963	7.5150003	5.9550004
4190	8.994	6.9350004	7.047	10.030001	7.769	6.1670003
4200	8.886001	6.986001	7.3700004	9.715	7.9240007	6.3450003
4210	8.879001	6.9310007	7.3919997	9.676001	7.7380004	6.1640005
4220	8.961	7.0160003	7.5550003	9.812	7.5169997	6.2580004
4230	9.004001	6.852	7.561	9.707001	7.651	6.287
4240	8.852	6.997	7.4590006	9.739	7.4900002	6.15
4250	8.895	7.068	7.4410005	9.737	7.682	6.1990004
4260	9.120001	6.811	7.496001	9.869	7.5770006	6.2530003
4270	9.190001	6.986001	7.651	9.718	7.5770006	6.262
